400 32034
3 64 3027
3 358 6310
3 143 601
3 227 8378
3 192 9990
3 129 6927
3 45 7316
3 185 4941
3 235 4498
3 30 8005
3 357 6459
3 68 3257
3 266 5471
3 263 8879
3 23 3358
3 389 6845
3 56 6296
3 128 6871
3 162 320
3 107 4534
3 32 6882
3 1 5266
3 231 3225
3 375 8772
3 328 1678
3 236 4204
3 69 9954
3 161 3580
3 48 2529
3 226 7264
3 369 6506
3 334 5282
3 29 3322
3 169 591
3 93 1837
3 304 2872
3 97 8398
3 74 3690
3 267 2275
3 361 1558
3 246 6693
3 351 6458
3 256 3289
3 270 1470
3 326 2985
3 202 7095
3 54 1895
3 290 3509
3 209 3670
3 81 188
3 189 6852
3 291 1504
3 43 260
3 123 3552
3 381 8125
3 184 6613
3 392 2347
3 59 8711
3 286 7599
3 95 5720
3 61 7361
3 345 2694
3 293 4182
3 113 7220
3 356 8452
3 130 9806
3 386 1128
3 277 2034
3 115 845
3 251 5620
3 367 4520
3 55 1396
4 202 8274
4 106 6609
4 126 5426
4 232 336
4 259 473
4 328 7476
4 133 4318
4 218 8394
4 209 9780
4 363 5516
4 288 9431
4 381 6285
4 246 4251
4 345 6683
4 35 9027
4 226 6819
4 109 7667
4 97 3015
4 124 9471
4 32 8128
4 96 5629
4 181 1128
4 255 4909
4 81 2627
4 393 9257
4 84 2896
4 308 3831
4 51 392
4 24 8888
4 37 4563
4 123 2554
4 285 3003
4 75 1408
4 225 2492
4 130 3466
4 143 5467
4 301 8847
4 353 8248
4 108 6154
4 388 4440
4 127 2765
4 239 6821
4 63 6662
4 140 6761
4 34 9005
4 258 8038
4 321 1863
4 21 8963
4 66 9421
4 200 1571
4 150 6035
4 151 802
4 27 3697
4 194 4395
4 305 2468
4 260 6689
4 28 4778
4 253 3411
4 56 3804
4 135 1119
4 48 4241
4 217 3688
4 199 1097
4 142 7497
4 311 9157
4 204 7935
4 348 4391
4 368 1270
4 341 5066
4 36 1226
4 330 5079
4 102 7966
4 177 147
4 78 8520
4 361 7041
4 68 393
4 245 1101
4 346 5205
4 365 100
4 331 4709
4 300 4955
4 59 5087
4 107 2045
4 152 4901
4 83 1462
5 390 1130
5 168 3838
5 123 1875
5 180 8375
5 371 8804
5 112 1164
5 21 5004
5 116 8034
5 134 4487
5 105 4095
5 185 6488
5 69 2493
5 55 1038
5 389 4040
5 140 3441
5 301 6057
5 85 8413
5 331 4530
5 317 8059
5 333 4792
5 394 7780
5 6 3367
5 384 6240
5 277 902
5 236 1033
5 313 3038
5 129 7258
5 96 9535
5 145 5412
5 160 1492
5 208 9768
5 137 1110
5 40 5623
5 98 3324
5 76 664
5 306 385
5 127 8875
5 360 1760
5 354 1091
5 144 9709
5 374 1939
5 197 4928
5 253 4725
5 376 5299
5 132 5509
5 322 485
5 159 9115
5 229 607
5 124 5240
5 38 5028
5 218 6407
5 75 3164
5 294 2292
5 315 4041
5 31 8071
5 369 6199
5 347 6209
5 152 5901
5 30 7259
5 365 890
5 266 3402
5 230 3653
5 48 9859
5 189 350
5 328 9669
5 282 6424
5 34 5598
5 255 3164
5 111 4163
5 329 3804
5 72 1271
5 357 6791
5 78 2642
5 249 8158
5 156 8229
6 138 910
6 135 569
6 398 9309
6 163 7256
6 369 6059
6 127 3980
6 341 9700
6 35 6866
6 251 9514
6 360 1223
6 153 8902
6 273 498
6 18 2368
6 3 6271
6 203 3550
6 202 6915
6 371 6674
6 277 9105
6 290 3880
6 302 127
6 74 904
6 282 8015
6 340 8208
6 14 5954
6 275 2584
6 246 7633
6 85 3835
6 165 2673
6 248 9641
6 321 7772
6 339 3298
6 262 7607
6 372 3868
6 200 9230
6 292 3983
6 70 41
6 260 4187
6 245 9059
6 226 3847
6 222 8300
6 283 543
6 312 8102
6 40 8447
6 227 2589
6 71 3369
6 34 9748
6 28 7983
6 157 8848
6 189 3310
6 250 3609
6 170 6241
6 167 4013
6 199 8673
6 193 6486
6 46 898
6 30 8895
6 86 1450
6 73 5220
6 53 5349
6 8 3972
6 140 8490
6 123 4158
6 137 339
6 75 3027
6 11 772
6 376 4086
6 27 4659
6 144 7427
6 91 8155
6 114 2139
6 308 1130
6 337 6483
6 148 4867
6 76 5266
6 234 8545
6 19 9286
6 136 7332
6 143 67
6 243 7430
7 344 7118
7 278 9647
7 337 4738
7 286 4104
7 264 1233
7 279 8588
7 102 5561
7 378 4134
7 244 9109
7 362 186
7 266 7166
7 53 9552
7 155 4668
7 97 9053
7 352 8388
7 316 8970
7 157 8481
7 163 931
7 317 3745
7 268 9912
7 242 2104
7 223 4141
7 202 8324
7 384 9176
7 247 3839
7 340 6123
7 51 2408
7 229 4134
7 75 3333
7 367 5181
7 240 5307
7 8 2003
7 228 5754
7 24 8617
7 331 7586
7 71 3818
7 186 2465
7 128 3701
7 395 6842
7 397 5074
7 342 7069
7 210 5053
7 106 6524
7 74 2865
7 345 14
7 303 5280
7 215 9873
7 290 4872
7 61 1944
7 219 1301
7 333 7373
7 382 4856
7 156 2664
7 21 988
7 370 4823
7 330 407
7 206 651
7 376 996
7 355 5419
7 180 4164
7 41 7761
7 385 5782
7 15 9577
7 142 5744
7 304 5884
7 271 1704
7 232 7473
7 249 793
7 45 9619
7 297 3602
7 96 362
7 368 8254
7 9 2879
7 191 3035
7 253 4427
7 265 2077
7 5 8907
7 103 6941
7 143 94
7 273 9587
7 13 6950
7 82 6277
7 30 4609
7 139 2731
7 222 64
8 138 1347
8 168 1889
8 243 7220
8 54 1905
8 353 8531
8 84 670
8 98 7628
8 249 2142
8 181 5572
8 294 8715
8 265 7399
8 187 2788
8 153 4257
8 157 4524
8 60 9246
8 137 9536
8 169 137
8 351 9929
8 131 9907
8 73 5699
8 215 9549
8 45 6331
8 344 680
8 350 6739
8 206 5842
8 381 7043
8 289 3203
8 245 4739
8 262 3291
8 296 8685
8 148 1878
8 35 4240
8 346 8729
8 154 4135
8 307 3146
8 208 6395
8 62 4358
8 56 6034
8 149 2536
8 109 4280
8 244 8589
8 134 3961
8 175 9794
8 128 7035
8 50 1365
8 366 5851
8 85 2006
8 91 3778
8 250 4651
8 356 8484
8 375 69
8 225 8539
8 303 779
8 1 7981
8 193 9696
8 95 4099
8 183 5857
8 380 8662
8 119 2567
8 196 8728
8 20 7177
8 63 4060
8 337 2023
8 386 7345
8 147 1365
8 325 7217
8 90 3140
8 96 4815
8 341 410
8 122 6597
8 275 471
8 234 292
8 170 2717
8 385 2751
8 238 9250
8 65 9256
8 334 2443
8 173 9283
8 336 401
8 88 5632
8 46 1685
8 376 8437
8 37 1807
8 41 4082
8 182 1836
9 343 7049
9 277 418
9 291 3162
9 44 1542
9 154 1801
9 176 1264
9 233 9796
9 144 5975
9 61 7669
9 394 1270
9 168 7553
9 359 23
9 191 8496
9 27 6216
9 116 103
9 331 9916
9 208 2942
9 72 2185
9 197 8011
9 379 6252
9 376 3917
9 161 4037
9 206 2320
9 186 3029
9 139 5121
9 398 9425
9 88 1603
9 76 7591
9 195 5998
9 107 5174
9 127 5406
9 213 2905
9 333 4134
9 344 7927
9 74 616
9 386 4863
9 314 8651
9 136 9215
9 273 1492
9 388 9308
9 245 3445
9 97 5822
9 35 4919
9 338 7705
9 262 6158
9 110 5905
9 311 7673
9 284 9736
9 258 8455
9 183 6472
9 178 7315
9 345 7822
9 307 6090
9 106 9348
9 217 2413
9 181 5829
9 313 9483
9 312 8596
9 115 3231
9 58 2791
9 326 908
9 164 7816
9 86 8001
9 397 7098
9 299 7341
9 131 3458
9 11 4312
9 196 303
9 363 2276
9 356 7707
9 351 1517
9 364 6693
9 95 7292
9 207 1031
9 189 6554
9 81 8147
9 335 5943
10 314 7605
10 164 2422
10 28 3546
10 399 657
10 326 7234
10 3 8545
10 337 4591
10 379 6627
10 53 7751
10 250 5229
10 267 1480
10 136 559
10 386 4835
10 382 9153
10 278 5850
10 218 1950
10 117 9612
10 106 661
10 19 8461
10 234 4802
10 23 383
10 330 2272
10 303 8255
10 390 6580
10 159 2886
10 85 3380
10 8 1796
10 91 9422
10 263 742
10 182 1274
10 220 5051
10 376 4645
10 179 6863
10 97 2419
10 374 5960
10 213 1831
10 66 9626
10 22 1719
10 309 1481
10 190 1039
10 253 9585
10 165 9431
10 177 3748
10 59 164
10 192 8764
10 150 1987
10 329 5146
10 331 865
10 232 3221
10 313 460
10 369 552
10 228 8730
10 311 2781
10 216 749
10 340 263
10 380 9301
10 392 6587
10 35 1294
10 0 1875
10 101 8635
10 79 6321
10 14 2157
10 307 8876
10 308 1942
10 133 2809
10 82 9040
10 396 8642
10 256 9063
10 32 8939
10 169 6804
10 251 8033
10 137 8805
10 327 5087
10 163 3806
10 183 4591
10 166 7565
10 373 7376
10 257 5119
10 217 5924
11 77 8986
11 278 6040
11 327 8913
11 50 8045
11 385 5858
11 137 3638
11 240 3166
11 3 5526
11 364 5196
11 59 9328
11 307 2490
11 161 6885
11 152 4789
11 138 2282
11 366 3154
11 33 3390
11 339 9263
11 10 1523
11 51 822
11 300 2887
11 149 3693
11 65 330
11 289 6117
11 169 840
11 292 7715
11 334 9694
11 205 867
11 180 394
11 126 8865
11 340 8983
11 270 3090
11 345 2455
11 199 7580
11 167 435
11 97 4126
11 343 8046
11 280 2254
11 201 365
11 359 7092
11 253 7202
11 140 9038
11 233 7490
11 24 4060
11 239 2570
11 228 8476
11 360 6632
11 395 1911
11 319 5507
11 174 8098
11 57 4490
11 226 3543
11 76 3699
11 241 9493
11 158 1733
11 170 35
11 121 1132
11 62 1299
11 256 8338
11 48 23
11 325 3045
11 333 1614
11 107 2270
11 151 8472
11 171 7844
11 277 2746
11 46 3811
11 354 9861
11 230 3780
11 356 5204
11 40 6315
11 329 4742
11 163 4010
11 367 4829
11 229 3872
11 276 4131
11 148 7037
11 398 4327
11 272 8876
11 215 1200
11 37 7987
11 98 8975
11 79 2165
11 99 9948
12 5 3512
12 15 5542
12 70 9021
12 233 5345
12 116 5367
12 161 1847
12 170 7926
12 290 9652
12 224 7252
12 292 1239
12 296 4946
12 36 7978
12 22 9474
12 327 274
12 309 9518
12 262 2044
12 212 1158
12 245 2864
12 315 7106
12 192 842
12 119 4595
12 374 9096
12 206 4985
12 181 5385
12 249 1893
12 29 1387
12 329 8049
12 64 7089
12 244 6006
12 333 109
12 109 4917
12 399 7362
12 385 1378
12 67 9276
12 316 97
12 261 9171
12 162 3898
12 379 6833
12 214 7406
12 1 3413
12 226 2456
12 357 5039
12 125 6088
12 378 8902
12 89 5685
12 376 4128
12 194 4625
12 85 3573
12 141 7400
12 372 8186
12 121 7904
12 102 2397
12 235 3182
12 308 5674
12 65 3279
12 255 6041
12 397 3823
12 258 5912
12 112 4122
12 304 4391
12 278 457
12 2 5511
12 86 813
12 97 3301
12 50 6894
12 230 9739
12 341 9526
12 19 6505
12 14 4684
12 301 8678
12 35 5293
12 267 6348
12 250 7068
12 254 2511
12 338 8280
12 78 3289
12 398 7812
12 52 9667
12 40 9542
12 120 6994
12 77 3888
13 310 2984
13 119 1214
13 335 7584
13 141 5533
13 283 7409
13 99 6742
13 41 3929
13 55 6654
13 193 7388
13 116 4605
13 45 4599
13 17 2619
13 330 8636
13 71 8925
13 53 2224
13 279 3558
13 337 6849
13 110 2591
13 242 4818
13 265 1757
13 394 359
13 252 433
13 43 9981
13 231 7665
13 149 6423
13 338 7939
13 324 8261
13 373 5258
13 101 8859
13 57 9701
13 84 2455
13 225 4454
13 267 7355
13 304 4391
13 12 7158
13 144 2100
13 52 9346
13 150 4462
13 333 4169
13 176 7116
13 64 101
13 170 3972
13 224 1872
13 24 7589
13 79 147
13 370 8187
13 105 5928
13 185 386
13 199 8838
13 390 3571
13 331 9705
13 146 1170
13 36 5341
13 183 1289
13 48 389
13 240 533
13 230 6448
13 342 5835
13 246 7628
13 243 2605
13 73 5926
13 127 2152
13 375 6060
13 15 1373
13 295 5214
13 371 5725
13 62 8998
13 106 3341
13 236 6010
13 123 7199
13 97 527
13 9 597
13 365 7178
13 63 66
13 92 969
13 191 6743
13 168 7713
13 312 7332
13 209 9411
13 374 3884
13 93 5377
13 163 2636
13 25 1147
14 193 4055
14 328 6042
14 330 3464
14 342 1439
14 109 1361
14 72 1265
14 141 6655
14 311 5523
14 137 6521
14 196 6126
14 272 2651
14 381 818
14 26 4888
14 263 5908
14 359 2204
14 357 6755
14 337 4948
14 28 7570
14 168 6887
14 376 9973
14 131 9902
14 175 8015
14 340 5650
14 121 3613
14 228 4463
14 82 3635
14 219 1139
14 143 2943
14 25 7605
14 204 7346
14 100 4689
14 265 2388
14 30 3552
14 278 5996
14 161 3492
14 52 7938
14 135 4216
14 227 8802
14 392 9485
14 356 1776
14 285 9881
14 379 7738
14 207 2794
14 139 5833
14 230 6613
14 280 872
14 276 9912
14 67 3934
14 132 6195
14 352 9548
14 73 7944
14 303 3119
14 240 5419
14 187 6890
14 115 473
14 0 3869
14 267 2032
14 176 9959
14 138 6611
14 37 425
14 231 6181
14 324 8175
14 173 6765
14 117 753
14 243 7467
14 322 8030
14 20 38
14 133 1576
14 252 448
14 167 5277
14 102 1408
14 84 395
14 308 8017
14 306 7189
14 289 1287
14 313 3035
14 130 9443
14 393 8445
14 62 259
15 161 7855
15 195 2193
15 65 2599
15 129 8021
15 149 1020
15 258 1968
15 194 6657
15 9 6018
15 267 1538
15 299 4976
15 397 7355
15 200 1138
15 275 1603
15 234 1147
15 231 649
15 294 9268
15 51 5092
15 81 9783
15 301 4135
15 95 2491
15 113 6909
15 130 1652
15 20 6886
15 212 3514
15 67 4732
15 207 6273
15 394 9601
15 219 1625
15 316 6505
15 39 848
15 112 2881
15 248 5305
15 348 9342
15 122 9789
15 8 6655
15 239 1615
15 371 9149
15 302 5571
15 270 8106
15 150 4600
15 360 7585
15 350 2974
15 362 3732
15 109 5866
15 36 9776
15 286 9864
15 334 5550
15 321 2568
15 146 6633
15 330 2586
15 229 7153
15 218 7955
15 259 8045
15 327 6736
15 138 8375
15 103 7660
15 75 9400
15 163 9866
15 305 5776
15 262 7455
15 393 3842
15 395 4811
15 140 9707
15 332 4893
15 298 3020
15 241 6928
15 260 5359
15 228 9742
15 285 5248
15 165 4825
15 230 1074
15 169 241
15 290 1698
15 387 4074
15 158 1245
15 273 1271
15 372 6147
15 247 3550
15 43 9377
15 142 7400
15 101 6218
15 220 4908
15 291 9909
16 301 9461
16 345 7980
16 38 6896
16 385 8946
16 264 5391
16 324 6259
16 156 1606
16 254 5248
16 85 5091
16 202 5929
16 155 8206
16 148 8534
16 197 4991
16 75 8969
16 131 2932
16 376 2820
16 270 5103
16 167 4648
16 341 4139
16 139 7586
16 18 220
16 369 8362
16 289 7701
16 141 2380
16 159 472
16 47 771
16 287 4503
16 203 2361
16 386 55
16 118 8912
16 14 1202
16 3 4085
16 191 9473
16 48 6590
16 161 9642
16 91 1772
16 55 9504
16 302 1128
16 244 6063
16 147 2075
16 390 9394
16 351 7948
16 209 8913
16 60 7113
16 4 8920
16 204 4512
16 290 5795
16 62 2931
16 206 2502
16 184 1025
16 377 138
16 188 7949
16 8 2529
16 96 8052
16 102 1720
16 82 3391
16 192 7602
16 172 6946
16 329 374
16 391 6000
16 40 2280
16 378 5828
16 106 8551
16 69 7708
16 179 4856
16 250 7923
16 295 2364
16 107 1480
16 367 6215
16 168 352
16 83 1467
16 98 8439
16 164 6763
16 304 3127
16 379 5140
16 319 951
16 201 1126
16 31 3023
16 246 1928
16 225 1829
16 220 1685
17 97 6413
17 322 5973
17 175 4792
17 9 8263
17 126 4171
17 255 5724
17 246 3220
17 25 8420
17 91 6890
17 76 6629
17 362 6037
17 90 2490
17 360 8945
17 245 2749
17 358 4965
17 299 78
17 139 5077
17 338 2134
17 198 4918
17 274 9007
17 164 4501
17 160 1372
17 347 2293
17 26 3300
17 238 1125
17 359 6313
17 71 1547
17 50 9438
17 136 5636
17 12 8374
17 102 9334
17 310 2929
17 33 172
17 280 6533
17 343 9332
17 113 9479
17 166 4693
17 268 8820
17 231 5451
17 394 7552
17 40 3410
17 193 9277
17 78 6357
17 29 2905
17 148 3778
17 28 6732
17 342 9127
17 202 5704
17 228 2008
17 269 6242
17 84 1824
17 266 4751
17 135 8122
17 390 174
17 376 507
17 206 4622
17 163 7031
17 313 6384
17 36 7599
17 355 9279
17 18 5187
17 399 5084
17 128 8890
17 88 547
17 351 9746
17 243 7877
17 104 3782
17 19 5571
17 81 4118
17 325 3425
17 306 8237
17 389 7319
17 391 8797
17 328 4096
17 284 2472
17 395 25
17 132 3156
17 346 9226
17 80 6610
17 192 8281
17 265 7026
17 384 5111
17 168 8624
18 136 2286
18 307 9255
18 67 1937
18 155 5777
18 316 8336
18 318 8881
18 162 1500
18 181 5443
18 206 1183
18 152 4721
18 124 9352
18 92 5765
18 360 514
18 336 7321
18 156 6226
18 80 4858
18 394 2364
18 122 2855
18 376 5301
18 384 5491
18 332 4589
18 374 4131
18 377 9057
18 346 9709
18 169 8019
18 328 7070
18 231 2295
18 8 8132
18 125 9546
18 386 626
18 253 9152
18 161 7750
18 272 3580
18 209 7322
18 37 9681
18 147 7729
18 395 3813
18 351 2713
18 144 4832
18 175 9187
18 75 2005
18 149 8382
18 105 3357
18 391 9194
18 326 4421
18 137 1457
18 240 5174
18 264 8464
18 271 7695
18 72 6630
18 170 6542
18 207 4093
18 252 4500
18 255 8492
18 40 6607
18 359 1865
18 27 6003
18 314 4704
18 138 5898
18 183 3492
18 381 6074
18 86 5242
18 25 923
18 179 1550
18 201 5954
18 111 8628
18 396 223
18 304 4215
18 56 7217
18 210 5548
18 58 5692
18 102 8813
18 361 7348
18 94 854
18 55 3262
18 23 4737
18 128 7403
18 268 2707
18 78 4166
18 205 8765
18 208 8736
19 25 9969
19 52 5959
19 299 9505
19 58 7723
19 373 5606
19 264 237
19 105 2818
19 207 1344
19 286 4141
19 141 4811
19 375 8033
19 253 6697
19 137 2585
19 359 3361
19 191 6258
19 120 572
19 26 9483
19 389 4597
19 176 3091
19 92 5098
19 284 649
19 162 1254
19 130 2052
19 204 3695
19 270 4103
19 177 4721
19 377 5921
19 303 4303
19 156 4786
19 366 1556
19 297 4985
19 65 3662
19 260 3148
19 131 9526
19 114 7744
19 294 7564
19 87 3107
19 326 182
19 157 9026
19 269 9693
19 149 5877
19 317 2764
19 193 5994
19 106 3666
19 104 6856
19 280 5202
19 80 3716
19 385 2687
19 94 7952
19 160 2598
19 288 1412
19 203 6632
19 169 6742
19 268 9521
19 282 9780
19 318 9025
19 22 7741
19 309 7272
19 99 3314
19 355 6510
19 205 2924
19 179 7148
19 300 1470
19 267 8640
19 350 7531
19 117 9045
19 143 3325
19 73 3
19 357 2230
19 376 6662
19 249 1362
19 372 6683
19 67 7900
19 79 8119
19 8 7573
19 101 648
19 378 3645
19 332 6199
19 276 9731
20 18 3230
20 139 2602
20 398 9817
20 25 8299
20 36 3661
20 55 9635
20 50 7556
20 291 8153
20 218 5772
20 110 19
20 240 8716
20 324 1603
20 213 875
20 263 1834
20 30 8921
20 238 6143
20 158 3127
20 130 8349
20 333 6676
20 196 6076
20 243 7527
20 284 8990
20 267 1364
20 57 9955
20 374 7646
20 365 5825
20 352 3363
20 302 4609
20 11 7955
20 83 8118
20 293 4245
20 346 3468
20 107 4082
20 286 5938
20 96 6196
20 164 2092
20 81 7639
20 106 2440
20 160 4304
20 325 8338
20 180 4690
20 269 1238
20 4 3451
20 391 9023
20 188 9225
20 192 8344
20 167 5197
20 97 6017
20 70 1375
20 290 4196
20 318 545
20 43 2002
20 389 5000
20 384 3330
20 331 6375
20 296 4967
20 327 5923
20 200 9691
20 248 2087
20 382 7531
20 229 529
20 362 9600
20 64 9388
20 132 8727
20 35 3811
20 354 7934
20 187 5144
20 101 8323
20 190 59
20 3 7390
20 221 1980
20 223 5191
20 278 7894
20 275 4784
20 344 2701
21 315 5870
21 187 529
21 202 2679
21 75 4604
21 81 9913
21 57 8729
21 322 1839
21 101 8446
21 154 5716
21 331 2394
21 156 2628
21 104 6060
21 240 6148
21 123 4130
21 259 6789
21 46 3276
21 27 6029
21 310 5773
21 144 8803
21 181 3818
21 275 9795
21 382 9251
21 270 4651
21 330 201
21 183 4679
21 178 5535
21 353 4366
21 343 1212
21 133 6395
21 163 1712
21 165 2518
21 252 832
21 245 6005
21 95 9616
21 121 9495
21 309 3193
21 54 1650
21 8 9171
21 168 6985
21 116 2516
21 285 9051
21 377 8010
21 215 8923
21 348 3025
21 273 3384
21 203 5607
21 216 3462
21 190 1430
21 51 2638
21 52 2567
21 117 3388
21 320 9081
21 392 7988
21 257 350
21 335 6892
21 177 456
21 167 5557
21 352 8572
21 385 1660
21 33 8354
21 364 6295
21 341 181
21 393 8754
21 263 3812
21 173 7577
21 108 425
21 398 9894
21 375 5360
21 43 7369
21 113 1673
21 175 4907
21 241 2687
21 333 8790
21 269 2326
21 397 9404
21 213 2746
21 207 2413
21 23 8391
21 383 788
21 324 7157
21 325 1134
21 71 4581
21 0 8751
22 366 9915
22 283 128
22 394 9996
22 320 8443
22 172 4703
22 218 4984
22 52 6749
22 81 6559
22 278 7423
22 389 7685
22 219 4261
22 352 1846
22 260 1903
22 33 1628
22 388 2653
22 265 6421
22 367 6298
22 21 926
22 192 9905
22 237 7112
22 248 8514
22 363 6095
22 152 1238
22 113 6281
22 295 421
22 25 8859
22 104 8459
22 306 7679
22 130 3836
22 358 7397
22 373 8791
22 197 6537
22 257 368
22 204 5788
22 212 898
22 14 8481
22 126 2785
22 236 7712
22 290 9561
22 319 5309
22 392 353
22 3 1112
22 140 3227
22 31 1484
22 79 7846
22 16 7570
22 77 4408
22 189 7845
22 207 1001
22 261 9164
22 267 3935
22 370 9993
22 123 8742
22 349 8295
22 106 8883
22 209 8284
22 284 910
22 170 116
22 67 5258
22 313 2968
22 145 839
22 159 2383
22 239 9660
22 344 5075
22 54 2142
22 83 9706
22 80 3071
22 275 3960
22 57 5379
22 274 8391
22 376 9854
22 127 6908
22 132 3512
22 368 6352
22 116 6541
22 336 9228
22 326 3655
22 32 3726
22 190 2005
22 87 1631
22 360 2743
22 34 7760
22 160 2574
23 142 1466
23 172 7015
23 161 5516
23 1 432
23 364 9868
23 303 2224
23 52 7210
23 395 877
23 188 5452
23 299 3416
23 111 6919
23 194 5750
23 86 8914
23 397 3697
23 244 5165
23 297 935
23 248 8866
23 133 7861
23 345 2570
23 305 8562
23 98 3260
23 4 782
23 309 2204
23 340 9708
23 106 8920
23 90 1898
23 296 9488
23 42 3747
23 291 5348
23 331 865
23 239 6281
23 89 6905
23 173 7303
23 61 6067
23 96 8887
23 318 4162
23 9 389
23 136 4087
23 368 8417
23 388 5083
23 152 2077
23 165 8848
23 216 7905
23 190 2143
23 115 6268
23 59 3069
23 282 3017
23 103 1550
23 290 7730
23 101 4215
23 313 2703
23 380 8882
23 212 5922
23 266 1266
23 214 2170
23 228 9981
23 141 9886
23 287 1520
23 177 1387
23 120 4283
23 0 2955
23 163 4228
23 124 2739
23 78 606
23 53 5102
23 139 1588
23 269 400
23 169 8364
23 300 2796
23 286 9545
23 321 869
23 171 5304
23 285 7168
23 357 8950
23 58 4297
23 30 4657
23 322 9500
24 25 6225
24 382 6837
24 331 6122
24 56 5664
24 265 1994
24 216 3948
24 221 7500
24 33 3126
24 200 4594
24 20 3171
24 330 2727
24 356 1579
24 301 181
24 154 7583
24 185 6299
24 380 1754
24 76 3777
24 348 430
24 77 3161
24 352 2224
24 43 6002
24 190 6254
24 107 1885
24 93 4033
24 321 7850
24 280 7381
24 51 7875
24 182 8427
24 30 9044
24 304 8546
24 310 6251
24 157 935
24 218 4478
24 94 9180
24 386 2274
24 315 9228
24 291 2593
24 168 4585
24 191 5089
24 295 3140
24 396 7650
24 83 5205
24 351 2476
24 256 2123
24 347 1058
24 78 5835
24 64 6177
24 156 2619
24 137 9632
24 230 145
24 269 7940
24 153 506
24 245 3309
24 106 1250
24 363 7754
24 275 4104
24 296 1656
24 328 2936
24 116 8347
24 268 1783
24 336 3995
24 213 7826
24 109 3166
24 181 4624
24 287 733
24 314 9794
24 263 9270
24 399 2285
24 391 892
24 37 3165
24 71 6646
24 204 9295
24 95 8232
24 53 2152
24 23 1456
24 3 4374
24 283 364
24 73 6314
24 349 9989
24 236 1172
24 127 9154
24 365 4437
24 67 867
25 36 5820
25 339 9900
25 38 1755
25 174 6753
25 158 9434
25 271 4361
25 226 2281
25 384 4555
25 186 6375
25 134 4062
25 216 3203
25 293 4850
25 133 3568
