500 1248
67 361
308 1 1546
409 456 4173
458 393 280
149 426 1419
49 92 6129
322 469 5984
351 144 7593
250 394 226
376 110 7335
336 352 954
327 475 3399
185 492 2077
257 159 5473
252 19 8757
302 90 5097
359 140 7737
408 349 1338
142 122 1559
235 159 6545
176 20 7941
255 110 1722
267 332 3741
387 418 1764
77 112 585
146 224 1263
422 304 6839
102 364 3662
127 466 3919
468 108 75
400 130 9585
267 129 3656
412 105 7000
459 45 9209
48 299 295
103 379 8462
428 61 3236
410 337 3382
85 292 3418
159 94 6003
96 32 872
153 227 1758
390 41 7505
118 423 4145
63 239 6850
103 297 9556
246 95 8493
474 286 4202
254 106 7920
316 143 6951
167 295 5542
471 400 7807
30 37 7335
244 382 9539
219 61 1878
145 200 3422
422 179 9876
65 113 9158
98 197 7984
475 51 7983
31 161 6055
435 362 7961
452 25 1815
147 352 2000
100 50 7690
10 407 7222
212 149 7060
486 324 25
480 56 3521
27 360 -849
447 19 1230
391 215 3361
162 269 3213
343 389 6313
11 320 1149
307 348 5172
304 68 4389
231 22 2113
436 98 5472
64 28 6400
499 61 8932
484 493 4351
272 396 5756
349 382 7686
88 297 -829
357 142 8844
155 325 2438
86 366 4315
328 164 2530
35 131 206
282 182 5801
177 239 3653
24 388 2404
122 137 3389
166 324 4022
131 68 2624
75 157 -178
201 482 3141
131 127 2304
99 66 1930
286 92 8500
449 210 8378
477 349 -459
359 63 5944
347 165 3543
489 66 -956
450 201 9273
214 205 6923
166 263 5771
135 16 2365
227 88 8477
57 201 5841
437 371 4939
305 148 5654
404 148 928
380 43 -722
311 359 -430
191 465 980
445 463 7998
95 291 -809
276 428 3093
284 423 7690
179 203 2179
471 431 2698
13 486 2413
243 364 9847
234 217 -771
118 91 2286
24 132 3982
170 289 9539
429 343 9991
460 430 6866
366 95 6178
285 416 5457
58 492 3087
384 485 6923
493 336 6285
215 395 6414
167 165 3012
247 490 9398
403 283 365
4 235 4906
445 3 6099
258 265 6788
363 182 8247
61 328 8002
121 84 9045
251 159 8138
453 46 4387
217 112 4551
57 402 5136
317 445 9508
364 141 6913
66 387 8132
160 34 8304
356 414 -611
149 303 6861
445 30 1997
481 183 -393
143 338 4072
194 213 783
356 119 2026
462 483 4974
294 306 2191
380 148 4272
384 231 322
266 33 9043
455 264 7397
441 53 3760
120 434 -551
348 179 4744
42 131 5388
438 400 866
440 333 -787
452 494 -868
17 31 8404
229 396 4240
265 208 8406
140 18 2507
223 29 3183
309 292 1726
483 246 6102
38 353 1144
427 61 832
355 156 6455
28 366 6006
27 253 4804
401 217 9497
82 384 8550
197 370 4971
392 122 4487
322 323 5564
385 460 1547
440 371 4258
464 190 225
344 395 -642
419 88 1362
392 446 7381
58 131 6267
209 408 -639
142 346 4463
43 260 1750
323 189 6188
296 458 8957
434 352 8879
431 119 7519
315 108 7518
154 179 6997
81 186 5341
99 171 774
165 9 6128
199 306 1688
44 427 1417
26 371 7215
51 437 6224
192 355 7737
375 7 5708
233 445 9236
241 499 7322
335 41 8042
456 402 2460
144 381 8248
283 88 9513
302 464 563
454 62 8583
253 104 5860
345 398 2597
385 14 4500
281 222 -226
348 114 2324
300 299 5954
328 495 593
213 352 4768
331 347 2107
267 22 9938
314 289 1832
66 18 9578
146 134 3555
14 208 -769
174 450 313
276 130 1225
203 271 1837
182 480 5660
207 476 3548
363 213 8919
325 279 1630
271 117 7256
442 356 8495
167 300 7468
111 200 1505
406 120 1888
209 117 -653
141 470 5549
110 177 14
402 391 7652
10 352 8821
23 359 3205
272 335 9803
80 186 -289
227 443 81
89 204 6186
274 298 2745
100 85 5681
318 494 6483
115 86 4573
328 260 3224
86 426 9499
346 17 3341
270 8 8398
22 445 2528
84 97 -123
265 5 3750
210 305 -271
485 73 332
170 38 2697
255 176 9789
134 445 1226
66 326 6085
269 475 2182
247 53 5542
256 382 6480
117 33 5462
17 496 7012
257 486 2348
126 382 -23
155 196 3737
324 467 6129
388 175 9664
476 453 1392
397 265 7544
44 439 2822
222 416 4014
280 422 8916
396 280 9350
18 362 3926
108 402 7968
498 271 8112
115 163 5936
369 480 1981
407 493 952
315 365 -248
41 437 5230
94 227 -544
156 97 -248
411 252 8939
262 441 7200
373 182 7452
320 127 196
114 275 3970
320 273 8483
157 277 7653
159 306 4338
71 92 1121
481 335 2835
471 394 4784
451 202 7526
405 318 7624
9 262 7000
411 122 9044
117 236 -598
386 349 6301
1 187 5222
262 403 1621
195 202 627
405 499 5280
367 197 8235
293 335 7137
204 179 7157
394 17 2859
188 184 7012
342 257 -636
439 10 -577
108 341 6011
244 35 972
37 481 2414
215 219 3564
475 97 4334
403 121 9866
432 320 1363
259 187 3821
69 248 6246
120 306 8023
35 265 4780
339 221 8124
295 153 -864
71 198 6615
264 440 5388
278 342 1345
282 496 2191
129 255 9900
6 102 1430
313 327 2727
42 165 5719
440 344 5101
137 288 8003
217 367 615
30 98 1166
353 111 4063
308 19 6694
443 430 9181
335 345 3196
83 419 7673
407 114 637
50 17 2595
473 32 9567
50 135 2139
230 145 5312
51 205 2621
256 396 358
487 362 2350
476 257 4449
258 415 9990
387 98 6405
116 435 -805
41 302 1383
421 175 9319
283 428 1625
88 398 7378
458 216 3182
118 132 6033
319 195 1014
396 228 6240
204 89 6658
432 474 6161
413 286 8343
243 202 3819
73 310 7574
337 497 5715
153 135 -169
437 74 5004
424 253 1189
78 141 5173
361 150 1021
400 118 6543
107 486 2953
457 218 7238
190 455 7889
438 181 -105
243 316 1280
54 75 5181
372 453 7641
29 68 3697
8 291 1840
65 446 2600
133 54 7892
340 415 8685
321 78 1867
206 12 9124
52 178 -980
273 150 7403
90 373 541
211 234 9631
112 498 9626
67 428 -651
261 189 6641
263 443 1350
123 131 8602
391 197 9323
415 467 38
238 295 548
220 153 9642
132 125 8767
154 260 -150
322 181 5282
72 168 2991
222 130 8137
208 290 5758
326 287 9436
96 157 4771
151 81 1761
28 43 3998
228 163 5197
449 351 759
321 170 9715
92 140 327
483 106 1387
351 411 -649
434 148 7843
354 408 231
49 46 6329
423 486 2823
312 59 7141
83 265 4404
119 311 3280
12 103 3947
179 99 6538
132 29 5850
378 16 1477
144 77 7801
93 4 9426
37 356 4377
144 68 8178
321 70 7646
186 105 6499
74 298 8564
293 89 -513
412 262 6339
418 44 1299
297 433 -29
229 471 8803
472 194 6541
415 133 2581
253 326 9587
34 394 1332
434 122 4498
277 29 7368
130 228 1242
38 436 -86
4 322 3179
16 186 7739
381 268 1542
85 318 2344
95 304 7966
210 297 2588
477 239 8127
314 412 6767
494 0 6573
436 460 -574
222 327 2655
223 363 4852
56 98 5761
401 310 -753
32 291 28
420 367 7679
497 428 4828
347 333 742
6 196 8033
450 286 6246
414 240 4459
11 124 8489
231 18 4010
393 257 2480
178 170 8561
286 179 1775
369 416 2919
22 209 9414
275 71 7708
257 72 5509
189 114 8564
70 310 3540
454 47 3894
393 75 3767
469 112 5383
431 22 1495
485 74 -276
409 276 2266
363 475 2614
470 29 6992
255 339 9257
16 293 1715
223 4 2276
331 105 -599
224 26 3404
156 282 9077
125 241 3133
113 157 1699
425 309 2445
59 368 2857
493 40 -992
325 373 1555
487 105 1156
478 402 -714
43 40 5846
364 58 2776
408 90 2906
371 100 -657
346 432 3419
9 17 9253
301 120 9605
91 326 -566
206 90 7681
119 139 1556
364 312 613
377 208 1209
296 441 7733
340 9 8106
300 230 7164
275 334 4847
200 230 8297
89 346 6684
308 22 7507
236 127 7388
362 54 4662
112 327 -92
259 247 7699
242 77 5523
279 122 2639
400 319 2322
200 267 7796
289 145 9884
87 144 5241
332 27 5188
430 446 9744
488 248 9756
181 72 2424
133 71 923
161 316 1522
329 456 4891
331 421 6521
306 172 9113
234 394 5820
157 125 4988
416 230 4165
231 144 6046
312 262 1095
106 296 2427
55 44 5266
56 245 5786
217 431 3600
140 432 48
407 73 9613
374 247 3543
132 103 3027
381 417 2768
416 314 2211
146 485 5766
273 67 -771
39 462 1098
473 438 6685
439 346 8714
240 52 4693
47 208 9375
77 60 7242
371 455 8021
426 282 8233
126 30 1592
310 68 8910
288 167 7021
19 375 5570
196 101 7136
301 168 564
168 398 1111
135 192 2376
384 391 3075
19 299 -40
334 63 6568
173 8 6264
72 69 8629
463 99 -372
456 240 8641
168 188 5396
33 256 4982
461 256 -982
324 47 7961
200 182 8009
232 333 2053
102 330 8367
53 266 9669
274 354 8231
374 338 4133
105 48 6713
20 25 9088
389 145 4429
365 40 9369
138 106 -353
230 451 3168
88 148 3028
415 459 3778
45 345 5668
151 455 7915
316 87 5883
158 271 2166
306 309 2054
14 415 9988
180 163 7067
196 167 538
60 3 4547
353 41 6202
73 447 2357
209 159 5784
264 85 9448
70 183 5528
184 376 4759
41 136 1288
438 315 8214
80 7 5088
249 410 8079
341 298 9474
134 37 8923
127 306 2933
64 298 5724
444 78 1918
122 464 9803
357 482 4362
492 419 121
29 21 3689
390 268 4485
395 401 3511
448 246 7980
399 270 2315
237 33 3657
424 187 6222
67 324 925
249 110 8004
421 122 895
36 427 6965
374 298 5668
273 460 -363
128 350 3534
29 371 4825
36 241 1716
15 302 2072
224 261 580
484 21 4286
91 173 4512
269 454 4937
311 262 1972
354 444 9597
61 142 5816
230 84 8708
295 75 4813
147 394 5445
298 341 567
67 273 2440
341 310 9374
60 185 7727
475 267 6859
358 35 -412
55 454 469
81 301 4416
2 425 4740
92 36 6294
398 58 1990
226 220 6208
463 219 7130
352 218 859
299 404 5955
98 266 6604
114 239 5086
68 279 6473
126 321 1034
97 87 4420
366 20 8870
259 499 3952
463 92 7893
112 295 951
290 233 4530
113 245 3334
181 438 8228
239 225 1012
442 268 920
399 131 4934
333 436 9407
465 113 1037
152 478 5680
433 224 4120
54 43 3167
418 45 370
216 26 9526
490 145 9889
395 77 3304
347 8 1656
343 454 7329
359 360 6200
490 80 8599
303 11 4816
358 188 5373
433 100 793
218 99 611
169 156 3977
76 185 8498
181 93 8673
0 480 7314
297 17 -401
413 257 8514
204 148 8727
368 357 7394
111 120 1448
414 2 5744
455 364 2693
40 425 6923
417 311 1975
365 471 2133
291 421 259
59 222 6754
338 399 2532
172 213 -670
173 198 9695
199 285 5318
13 297 9406
62 389 5072
155 465 1888
102 263 2552
344 130 3524
476 315 1794
332 167 6166
199 439 9155
89 152 7765
404 474 -346
496 17 3964
21 313 5666
87 52 9277
71 172 5608
353 285 8032
7 166 -42
70 211 3895
453 482 7244
84 234 6601
402 409 839
237 214 6511
479 222 9042
479 154 8238
232 39 1664
68 184 -508
233 74 5155
225 7 9692
414 357 8881
449 450 2030
334 293 5926
37 499 1142
152 49 8016
187 409 1876
15 331 833
367 75 7412
251 396 1149
242 13 -817
196 160 3729
410 8 2620
303 458 2959
139 246 2510
75 426 5648
482 40 9853
8 223 6899
443 204 3619
147 473 4802
252 145 2002
373 37 5768
206 26 -45
315 462 5264
326 458 8025
418 155 2443
212 178 -573
124 433 285
480 309 4197
239 90 4424
205 179 3753
139 309 362
33 168 219
64 452 2682
169 195 7409
474 344 9469
141 277 -834
279 3 6934
419 241 1484
107 129 9716
109 118 5760
203 403 9116
495 310 7816
78 338 5801
186 120 5080
111 142 2164
213 353 2952
468 470 9750
288 214 2266
105 109 928
14 35 9359
136 498 5059
409 372 8980
379 353 991
299 189 575
435 259 894
191 185 -923
360 448 3216
189 231 488
159 486 9226
26 153 8264
383 45 6989
54 138 9399
398 372 7923
76 224 -487
25 365 6775
32 263 9757
15 367 4161
52 136 2439
4 231 185
460 302 4446
115 389 9646
314 138 9949
25 417 3915
152 57 7744
221 404 1624
229 380 1142
91 469 897
439 368 1870
156 322 8889
101 202 6327
271 486 2161
55 359 593
79 119 1368
398 39 548
421 317 3002
389 482 3064
175 102 9803
446 224 -274
211 305 279
240 330 3232
282 162 1480
494 439 6353
240 147 2110
78 292 5896
21 168 7251
489 185 8813
23 11 924
329 13 3594
473 263 9207
101 329 -77
250 73 5710
79 121 7008
83 388 6385
338 164 171
318 351 1399
116 491 1186
210 351 4932
148 110 6097
375 449 2025
337 334 3816
408 53 8986
193 456 9108
246 213 -147
457 43 4878
190 388 5487
137 25 6235
478 134 4589
220 483 6744
